,tweet_id,user_id,label,tweet_text
1162,2.6268245679106048e+17,386815711.0,neutral,dont think cny hit hard may utilized power outages
1163,2.5758199590592102e+17,406708872.0,neutral,q alex smith pass kyle williams san francisco yards st amp
1164,2.4662152008290304e+17,18340123.0,neutral,missing drew peterson yet lifetime reairing movie sunday stars gasp rob lowe peterson
1165,2.560402223436964e+17,27973790.0,neutral,meet man making documentary defending joe paterno may look familiar
1166,2.6385440437189018e+17,523131934.0,positive,im gon na snatch leftover candy cvs tomorrow
1167,2.5084370939294925e+17,314452976.0,negative,thanksgiving australia halloween fourth july australia day queens bday christmas
1168,2.641535293740974e+17,151968486.0,neutral,finished signing sat act
1169,2.6131098374885786e+17,47805740.0,positive,happy valentines day artemis remembered come kind jerk would forgot valentines dayfor th year row
1170,2.4601185294811136e+17,339010800.0,positive,know january cant wait royal rumble
1171,2.6292561847007232e+17,32397083.0,negative,whats worse stuck time loop groundhog day stuck monday loop
1172,2.528426041007227e+17,215693870.0,neutral,monta ellis th th place east
1173,2.641070954676347e+17,92648159.0,neutral,nfl week odds ravens slight favorite road browns sunday afternoon
1174,2.6394995542786458e+17,17883651.0,neutral,plan tomorrow morning jits frankie tom open mat drilling specific train great friends pho
1175,2.5473751869044326e+17,220844331.0,positive,lololololololol im sg bucks im good team monta ellis whats position picked rd
1176,2.6424343503529984e+17,575327469.0,neutral,first meet london pm saturday one belgium pm
1177,2.6421723787810406e+17,251271801.0,positive,want th birthday taylor swift tickets party tickets
1178,2.5580447913018573e+17,493371884.0,positive,nick diaz da best smoke weed every day drop school th grade fuck yeah
1179,2.641892188033106e+17,741869066.0,neutral,leaving th block saw joe class yelled joe amp came looked interrupted talking teacher whoops
1180,2.6323519651670016e+17,26007785.0,neutral,tom hanks bill murray may two people would like meet well scarlett johansen different reasons though
1181,2.5216467799442227e+17,91595676.0,positive,october th november rd dont miss company fools performance woman black
1182,2.565228583171113e+17,634430139.0,negative,jenelle comes game tomorrow ill die
1183,2.6420797651093094e+17,301139909.0,positive,paper finished cmas blake miranda dominated accounting hw got pushed wednesday going bed happy
1184,2.530657823916155e+17,702172154.0,neutral,n vow likely return midsummer break prix de royallieu longchamp saturday trainer wil
1185,2.6142401859749888e+17,281520735.0,neutral,jimmy kimmel live axl rose part part jimmy kimmels interview axl roseadded thu oct
1186,2.641852131255378e+17,24285353.0,negative,arrogant came st debate knowing hes leading polls didnt prepare romney shows potus
1187,2.4413246765992346e+17,22930185.0,neutral,jason wu lace bandeau tops harnesses debut th bag line carolyn
1188,2.6002686736767795e+17,88129701.0,positive,starting think may acta guy like hentgen would great
1189,2.6176498045251584e+17,345296865.0,positive,friday night amp notebook better get tissues ready ampali
1190,2.6421119669202125e+17,20662385.0,neutral,december th january th nyc st nc fl
1191,2.4879276343545037e+17,88233326.0,positive,bj penn shogun nick diaz swick fighting cardshould ppv fox dec th cant wait
1192,2.6420188028300493e+17,43563617.0,negative,ryans going amsterdam tomorrow wahhh fuck even goes
1193,2.641756969795707e+17,205313165.0,neutral,knicks vs heat tomorrow kicking season msg
1194,2.640062169073623e+17,79489096.0,neutral,last saturday phbmates cebu performed britneys hits basing picture youll
1195,2.6325341514723738e+17,356074016.0,negative,relaxingu match chelsea tomorrowohi seeu dont wan na get owned chelseas youngsters like bale
1196,2.6231827836452454e+17,9849502.0,positive,muse jonathan ross brilliant exciting news muse announce monday gotham records
1197,2.5838814827762074e+17,408985438.0,positive,soul train oct halloween special ft tdot finest rocking miccrazy cactus night club adv ticket wt costume
1198,2.5139976671239782e+17,26699888.0,neutral,indians fire manager acta six games left cleveland indians fired manager manny acta thursday endin
1199,2.531980781888553e+17,311349016.0,positive,first day filming dancing ice tomorrow interesting
1200,2.642188302707876e+17,87706545.0,neutral,told n asia din already sunday cud hit earth
1201,2.58303447831552e+17,114321203.0,neutral,played mass effect times started th run diffrence thia time default femshep xd
1202,2.637897574594642e+17,237943072.0,positive,like sunday night miami lmfao
1203,2.6419503222187622e+17,7632582.0,positive,guess well see far weve come tuesday think fervently hope maryland make us proud
1204,2.6056589475590963e+17,227129520.0,negative,shouldve ran ball rd amp blame cam u want flacco problem elite qbs dont games like
1205,2.6395917897499853e+17,296996054.0,negative,castle sun staying tues mother said aint safe dere new york wit sandy thru dere fvck sandy
1206,2.641096274934661e+17,98144454.0,positive,since youre asia good morning xo cant wait november
1207,2.5456443226340147e+17,79545828.0,neutral,like k kid saturday morning im watching saved bell might even watch soul train
1208,2.6366191328260096e+17,563632286.0,positive,tickets selling well northern lights talk thurs nov pm central library book
1209,2.6418797934031667e+17,80301581.0,positive,another awesome tweetup time cebu rafatard great meeting thank see monday zubuchon us
1210,2.4390383213913293e+17,155673215.0,positive,apparently tomorrow national kissing day im gon na eat entire bag hershey kisses call day
1211,2.637601494648914e+17,362681164.0,positive,dance parties boys girls club closest ive clubbing th grade girls dance better
1212,2.629120833126482e+17,132327602.0,positive,another reminder request guys sing kingdom come thursday safe sound
1213,2.6296483051484365e+17,182034954.0,neutral,kyle williams monday press conference bills defensive tackle kyle williams talks coming back bye
1214,2.611456043721728e+17,278721080.0,neutral,whats difference vow promise
1215,2.58707912644522e+17,125735633.0,neutral,tomorrow student union pm movie safe house
1216,2.552255576739676e+17,478668117.0,neutral,starting make wicker lanterns today bemmy winter lantern parade ion th dec get involved free public workshops acta
1217,2.642383481414656e+17,880490995.0,neutral,dm st thing comes ur head u hear say one direction harrylouiszaynniall liam boys
1218,2.637090140707881e+17,245167979.0,positive,got ta boyfriend december way hell good amp mended time valentines day get lol need
1219,2.642177732977828e+17,67229965.0,negative,yall complaing allll dam time like since rd grade parker main baby lt
1220,2.52039976341078e+17,108978449.0,neutral,sat beside joe paterno fan bank license plate said name penn state plate sucks
1221,2.4460100151084646e+17,323487086.0,neutral,watch safe house st time
1222,2.6422128463066726e+17,53308140.0,neutral,ill giving presentations center photographic art carmel ca sat
1223,2.642455750614999e+17,476353978.0,neutral,amazon extra strength hair nutrient tablets tablets packaging may vary viviscal days top
1224,2.5924546018162688e+17,82330368.0,positive,thinking couple days august stone roses one night kasabian noel g cribs next doesnt get much better
1225,2.6380179854289715e+17,211352628.0,neutral,rockets assists st half lin harden five dimes
1226,2.6420518717293363e+17,363797656.0,positive,hafinally add circle come close talk yeahst time see real jeremy linso excited
1227,2.5720425765522637e+17,602238722.0,neutral,jennifer hudson others perform whitney houston tribute grammys february
1228,2.632939187188777e+17,37725043.0,positive,safe sound th thhoping clean sandy quickly path love
1229,2.6416896972700877e+17,281275242.0,neutral,would acceptable write free entry friday ms hughes class tomorrow candy
1230,2.6421726127813018e+17,418203217.0,neutral,shit load typing group better call queen tomorrow
1231,2.639808044624978e+17,847726032.0,negative,sos top comedy ashwni dhir mumbai nov ians forthcoming comedy son sardaar might
1232,2.6410824884669645e+17,50213088.0,negative,hope wrong sir welcome back jacksonville tomorrow last show sorry cant make
1233,2.614054725428347e+17,217761583.0,neutral,smashing melons aint thingrt okay noel gallagher playing louisville november th whos going
1234,2.6294513764941005e+17,257224297.0,positive,buzzing game tomorrow gong great atmosphere possible upset cards bring aston villa
1235,2.628871022687232e+17,342075052.0,neutral,ac milan ready make january move chelsea fullback ashley cole san siro side want stamford bridge defend
1236,2.6422069301990195e+17,386580862.0,neutral,well figured get computer make league boys help us tomorrow hahaha
1237,2.6339185745369907e+17,74584169.0,positive,okay today tatum tuesday retweet like channing tatum
1238,2.6422806661472256e+17,185099961.0,negative,smh im waiting black ppl cuss tomorrow denzel lol niggas
1239,2.525244197281751e+17,410707247.0,negative,apple ceo extremely sorry problems new maps source sunday september
1240,2.642292746162012e+17,165934482.0,negative,haha know cant deal athens last saturday hear ignorant asses talk game lord help
1241,2.598720550408028e+17,818725716.0,positive,got jennifer hudson inspired makeup look coming monday excited turn
1242,2.5401465987361587e+17,70827573.0,neutral,heard ms pink friday got tired hearing mrs canon bragging records grammys success bs
1243,2.637667433553838e+17,223589395.0,positive,never ita never best kind may play us hats ray lewis
1244,2.5697530108564685e+17,471633847.0,positive,appointment bellamy tomorrow might moving next semester
1245,2.5929363070611046e+17,38956667.0,neutral,headlines nadal confirms mexican open february rafael nadal plans play mexican open februa
1246,2.632780030171136e+17,31039654.0,neutral,need sunday knock purple ravens
1247,2.2929015148919603e+17,64754919.0,positive,today july th milk chocolate day bring
1248,2.6380900204190515e+17,360044511.0,positive,good luck infinitys iain veitch competes taiwan saturday
1249,2.640145478478889e+17,223057354.0,neutral,must thursday everyday cuz niggas thirsty time
1250,2.5646426695206912e+17,471539916.0,positive,rg cleared vikings game sunday ps thank god got rid cuntsniff cundiff
1251,2.6334326494030643e+17,27030690.0,positive,still time order treats deadline pm cst today overnight shipping arrive tomorrow gt
1252,2.6143091084139725e+17,30216409.0,positive,gon na meet cast spartacus th excited
1253,2.642188096935035e+17,64619995.0,negative,cant serious youre acting parker sat rings parker makes spurs r
1254,2.6424891081663693e+17,861388620.0,positive,way go dropped ballot marked obama wednesday colorado gives good feeling hope co goes obama
1255,2.6335677220980736e+17,446623531.0,positive,everyone talks eli manning best th qtr jay cutler best qbr rating th qtr nfl
1256,2.6371906014609408e+17,50532153.0,positive,channing tatum stripper th birthday
1257,2.615507209925673e+17,166006850.0,neutral,might go pierce veil northern lights sold albany ny oct
1258,2.626896299191255e+17,79851746.0,neutral,victor cruz aint salsa gamehes overdueits th quarterits time
1259,2.642433502600274e+17,390547648.0,negative,think imma go see flight tomorrow denzels shit
1260,2.6417924092319334e+17,74449410.0,negative,wanted smack eli manning falling asleep rest team nd half sunday hahahaha
1261,2.641705329356964e+17,342408552.0,neutral,sundays pm cst tune sunday blues underground radio hour show blues musical styles
1262,2.394780454199214e+17,171607513.0,negative,oiler fans unhappy points season gagner nd line c habs fans hate point eller c
1263,2.627737005610967e+17,251485806.0,positive,den peyton eli may meet super bowl denver new york giants keep winning like sunday
1264,2.5926822377673114e+17,245034403.0,negative,fran says paterno congenial media early years age amp perhaps betrayal media may part rift media
1265,2.6243198007810458e+17,259597230.0,positive,fancy going leonard cohen concert n madre november heavenly
1266,2.557710967443456e+17,172589611.0,neutral,cundiff got released think hes outta league especially quote tl past sunday real
1267,2.5638855570059674e+17,583703650.0,neutral,time russia win big match capello russia manager fabio capello thursday said intended
1268,2.6414040156747776e+17,379984862.0,negative,new bruno mars song wicked sounds like cross police michael jackson may may play timesday
1269,2.642434884539556e+17,282034984.0,positive,good morning friends wish nice friday love peace art mutual respect
1270,2.5236412970736845e+17,180065373.0,neutral,hot jim ross alicia fox playing kendrick perkins celebrity poker tournament tomorrow afterno
1271,2.6254438161619763e+17,356047923.0,neutral,new avril lavigne songs th album hush hush songwritercomposer david hodgeschad kroeger amp avril lavigne
1272,2.4787065765483315e+17,778112179.0,positive,may possibly like dream high better original
1273,2.4838986655821414e+17,833155597.0,negative,cmon guys fix please dont want end diablo iii
1274,2.642497903328215e+17,57738988.0,positive,kendrick lamar may arguably best hip hop album year opinion
1275,2.1692473750126592e+17,251975295.0,neutral,dr mohamed morsi announced egypts first elected president glorious th jan revolution
1276,2.47906557600342e+17,17747332.0,neutral,rob lowe portrayed drew peterson takes casey anthony prosecutor monday revealed rob
1277,2.6323871426270003e+17,15633710.0,positive,picked december issue wdc yet includes full indepth review nikons
1278,2.635980028060795e+17,192614254.0,neutral,yesssss true wednesday london thursday luton friday luton go hard go home remember lmfao
1279,2.6355469623558963e+17,36042554.0,neutral,nov duke kent president attend mersey weaver district scout council presentation
1280,2.6132701470172365e+17,235341109.0,negative,axl rose trending worldwide sat butt chair talk live tv drink water mug bow peasants
1281,2.6354359172768973e+17,256555379.0,positive,looking forward going carrow rd tonight last time bale scored rd want extra time though
1282,2.4526175871188173e+17,299430462.0,neutral,lillian bassman images pair jason wu springsummer runway show
1283,2.6231187410690458e+17,129566049.0,positive,good luck tomorrow big david james harry redknapp started race wore bomber jackets
1284,2.642022260530299e+17,273772081.0,neutral,peoples choice ballot ive looked castle categories may venture
1285,2.6127558625580237e+17,308119583.0,neutral,working tonight seriously interfering fact wednesday challenge
1286,2.6348341019293286e+17,293690090.0,neutral,delmar johnson interview new release book boci talk radio cst october st listen
1287,2.6419879381212774e+17,35198614.0,neutral,reminder hong kong optimist sailors must prebook prizegiving curry buffet sunday deadline
1288,2.57594767532245e+17,338000640.0,negative,seems new ipod doesnt like kasabian much laptop crashed every time got syncing empire th time lucky
1289,2.4006164469108736e+17,461010765.0,positive,ben amos well hull cityanother clean sheet v charltonhe says hes enjoying challenge playing regular st team fball
1290,2.407549765011497e+17,52019048.0,neutral,ideal home show christmas earls court november partnered itv bring dancing ice life exhibition
1291,2.576094015847424e+17,633263206.0,neutral,like nd place superbowl
1292,2.6079058334437786e+17,122764385.0,positive,friday celebratemock love avril chad
1293,2.594438373390418e+17,15612308.0,positive,like youre proactive health dont miss sundays live google hangout genetic
1294,2.6235145245702144e+17,232426009.0,neutral,ima order tickets senior bowl january
1295,2.6418595630588314e+17,483502096.0,negative,dont want take act tomorrow
1296,2.4480445071006106e+17,533185090.0,neutral,democratic leaders see video report amp coni report amp find truth th feb maldives
1297,2.5678766836770406e+17,610413207.0,neutral,grammys concert pays moving tribute whitney houston whitney houston given final sendoff grammys thursday halle
1298,2.632958199968809e+17,117096248.0,neutral,wan na go chapel hill tomorrow night going cold ill go work instead
1299,2.6422764781347635e+17,410981914.0,neutral,shopping bell game saturday
1300,2.2767400091715994e+17,153441051.0,positive,dear finally tomorrow dream high aired countryfinally see miss u alot
1301,2.6300160425551462e+17,424684518.0,negative,im going duke game saturday haha duke whata joke
1302,2.6402422699708416e+17,46476923.0,neutral,ready long drive boro tomorrow past present gsu student better paulson sat
1303,2.6384979059133645e+17,848417731.0,positive,channel years old friday doh showed great programmes years especially paul hogan
1304,2.6142439009119437e+17,264629286.0,neutral,started soa couldnt really get th episode ill definitely check spartacus
1305,2.6302362976638976e+17,121950254.0,positive,monday night football win chance going hawaii pro bowl happy hour night
1306,2.6425669213136077e+17,428637558.0,negative,spain summons argentine ambassador oil dispute spain warned argentina friday risks becoming
1307,2.5837928946296832e+17,494366588.0,negative,monta ellis commits st foul hes cold missed fts foul miss start q trail mid q
1308,2.6409660381882778e+17,764842129.0,neutral,guess whos going december rd concert msg
1309,2.6387570405841306e+17,558942842.0,negative,niggas th grade fights high school cant even deal
1310,2.556564882263982e+17,81902902.0,neutral,davos coach del curto expects rick nash return tonight davos fairly bad th table points gp
1311,2.6400349442238874e+17,631225392.0,positive,played rugby yesterday may broken finger definitely worth pain game fun remember
1312,2.6424832691499418e+17,46958002.0,positive,every thursday go jesse black casselberry fl girls
1313,2.6388704822049997e+17,70409036.0,negative,dear spurs coc champions league come may wont top even exist
1314,2.637985574615982e+17,798911048.0,positive,tomorrowwalmart target walgreens cvs kroger whoeverim coming discounted candybe ready
1315,2.5925884040566784e+17,47152159.0,positive,dook tomorrow th game weve waiting nc state
1316,2.616027376938148e+17,465934405.0,neutral,recorded wanted celebrity juice anyone missed ill stream saturday anyone wants see
1317,2.575252576389038e+17,310305819.0,positive,dishonoured awesome quite sure rank journey walking dead one two think th behind mass effect
1318,2.5643181187232154e+17,24856383.0,neutral,smooth set aside stacks grammys february
1319,2.578341152760955e+17,366341363.0,positive,happy birthday sweetheart may days special like love grammy
1320,2.5877574950125568e+17,808260667.0,neutral,played st never played nd ac games bought mass effect waiting halo idk ill ever play ac
1321,2.63455012942934e+17,388333847.0,positive,sang avril lavigne song talent show th grade loved much
1322,2.5969810032154624e+17,366083367.0,positive,guess star th greatest women world many grammy awards singer
1323,2.594189912384594e+17,38164846.0,positive,nadal parc des princes saturday big news rafael nadal accepted invitation paris saintgerm
1324,2.6422087401252045e+17,797540935.0,positive,wildcat madness tomorrow community pep rally bell game hope see
1325,2.638432889587712e+17,116526242.0,positive,congrats mizzou beats kentucky tigers advance face topseed florida semis friday pm
1326,2.6414998510752154e+17,146465200.0,neutral,destination thursdays premier league decided today see whos gone hall fame
1327,2.5785882238583194e+17,344287840.0,neutral,want know foresaw ricky martin gay rd grade
1328,2.641701302070149e+17,617695760.0,positive,tomorrow gon na stay game israel yayd
1329,2.5646729117526016e+17,525507607.0,positive,ok hope jennette visit city someday may chance meet
1330,2.6292186483644006e+17,103784921.0,negative,really really terrys guilt well proven tv footage available suarez punished strength evras word cmon
1331,2.5861907450914816e+17,331088118.0,neutral,nta covered live return st lady
1332,2.5546755478770893e+17,585133233.0,neutral,records line world cup race resumes fabio capellos russia face portugal pick fridays fi
1333,2.591734168657797e+17,238744885.0,positive,like larry bird ole pt contest tonight alfred e smith dinner went st absolutely crushed
1334,2.6422541602011955e+17,38284349.0,neutral,im working overtime elect mitt radio appearances homestretch huckabee national radio friday
1335,2.560703253122908e+17,398419273.0,neutral,people go trickortreating many australia day jan queens bday boxing day
1336,2.642444289637335e+17,356014436.0,positive,sparks fly taylor swift may may background moment ill never forget lol
1337,2.6382322768662528e+17,457549667.0,neutral,austin rivers strugglin like got first bucket mid way threw da th
1338,2.6414696536383488e+17,915807318.0,positive,november know means youll see valentines day stuff walmart soon
1339,2.64080913602859e+17,844694461.0,neutral,halloween read britains traditional guy fawkes night remember remember th november
1340,2.6419449479313e+17,34914041.0,positive,janowicz january win murray today takes good year mega potential beats tipsarevic
1341,2.6415578647168614e+17,24115508.0,negative,hows channel celebrating th anniversary pretending first years fucking good never happened
1342,2.48377357000405e+17,456854364.0,neutral,official news nash thorton play davos going play th match buy tickets italy
1343,2.6396817487208448e+17,350747215.0,neutral,anonymous asked may know format unboxing video album
1344,2.6404537940483686e+17,874370149.0,neutral,hi bobm finetomorrow holiday souls day n th republic dayanother holidaynow im little busy
1345,2.6333969260546048e+17,7406262.0,neutral,tune pm tomorrow google hangout political reporters discuss election
1346,2.6374737956662886e+17,807571530.0,neutral,rockets today new team asik jeremy lin james harden watching st quarter leaving party
1347,2.5100344656254566e+17,142124007.0,negative,okc thunder center kendrick perkins may miss preseason due wrist injury
1348,2.6342279399829914e+17,72438659.0,neutral,ghost mississippi story ghost tripped eli manning th fateful autumn night oxford
1349,2.4511696173703168e+17,299430462.0,neutral,jason wu brizo inspiration behind ss runway show
1350,2.578128710382469e+17,18881445.0,positive,wow omg today st birthday woke follows knew day would come thanks jennette lt
1351,2.5446035621321523e+17,459527793.0,neutral,memorial grace bishop samuel may pray us assassinated sadat th
1352,2.640966500777984e+17,510441175.0,positive,saturday buy ticket belgium im happy
1353,2.6379694195411354e+17,27712041.0,positive,dc tomorrow stoked see friends american georgetown elsewhere text free
1354,2.6229848945789338e+17,34433717.0,neutral,top sg th men left monta ellis
1355,2.639838153729925e+17,17902401.0,neutral,video st points anthony davis lin harden rivers drummond harrison barnes amp jrich new teams
1356,2.5548093461747712e+17,189714062.0,neutral,van full veteran kickers due park tomorrow word whether run cundiff watch go wide rt
1357,2.594642975733842e+17,737094356.0,negative,ball shit broken ankle sunday football army wont let year thanks callum twat
1358,2.640546486405243e+17,391451170.0,neutral,rvp shit afc moving mufc yet served brilliantly years fans give shit saturday
1359,2.6289721879156326e+17,175249986.0,positive,nikon contest outlaws film images first time update monday rules nikon photo contest
1360,2.6408201317739725e+17,125029249.0,negative,serious sucking tonight go harrys tomorrow
1361,2.642165271616676e+17,27096404.0,positive,excited head tomorrow participating make sure fl goes
1362,2.4985177957820416e+17,536949309.0,neutral,middle east online washington egypts new islamist president mohamed morsi urged united states late sat
1363,2.6321273728128205e+17,53327958.0,neutral,thoughts turning towards christmas amp live bucks im giving talk dickens amp christmas amersham library dec
1364,2.6391391587075277e+17,823523827.0,neutral,today match ach ljubljana nd game champions league
1365,2.6423191687254835e+17,230289814.0,negative,boys calvin watkins explains sunday night games bad luck cowboys
1366,2.6308042886755942e+17,56027687.0,positive,sound like ferrell old school got big day tomorrow
1367,2.5637126868790067e+17,613426575.0,negative,favorites russiaportugal clash capello moscow october ria novosti russias match portu
1368,2.5340368659063603e+17,15443632.0,neutral,ice may still issue nta though unlikely let know melany needs lawyer area
1369,2.4391809825048166e+17,603153143.0,positive,apparently tomorrow nation kissing day ladies youre welcome stop
1370,2.6420649458783437e+17,479838893.0,positive,going see kendrick lamar jan
1371,2.6413214278577357e+17,14060493.0,neutral,saw drummer frankie heartstrings town saturday
1372,2.6337166551221453e+17,419826564.0,positive,noel fielding may one greatest people alive
1373,2.6364707341561446e+17,48972177.0,neutral,yet going taiwan soon training passing december st looking forward recruittrainee ha
1374,2.63928322604544e+17,63542666.0,neutral,breaking apparently jeremy kyle set star th star wars film disney hes going try find lukes real father
1375,2.515835731513221e+17,607080961.0,positive,hope everybody enjoyed ben amos welton monday dont forget market weighton coming monday st
1376,2.64249818443051e+17,456969230.0,neutral,hell yea bro crew gnna meet athens th
1377,2.6415657125113856e+17,821776364.0,positive,spirit fridayfill halls school colors enjoy dress day pj yoga pants flip flopsbackless shoes poland
1378,2.6418245324415795e+17,361477644.0,positive,treating cookout tomorrow first thing get jacksonville
1379,2.637027167511716e+17,75568792.0,positive,anyone wan na go see boro th december let know really want go
1380,2.33980700041302e+17,110596487.0,neutral,video afp gazas hamas denies involvement sinai attack following election mohamed morsi june r
1381,2.641996626118738e+17,39835948.0,neutral,november breaking dawn part coming gon na watch
1382,2.6401404031614566e+17,89386718.0,positive,time tomorrow en route san fran beautiful ladyfriend life pretty excellent
1383,2.637108332746711e+17,130715630.0,positive,also recognized rd biggest party day new years super bowl sunday
1384,2.6382362158210662e+17,23610166.0,neutral,austin rivers scored st nba points left th running big boys son doc rivers voice
1385,2.5559921755542323e+17,287535373.0,positive,one st names mancinis team sheet one st names capellos team sheet says
1386,2.6380484396413338e+17,50579139.0,neutral,us stocks greek crisis us shares closed lower wednesday erasing earlier gains market w
1387,2.641790726770647e+17,403776058.0,neutral,im sharing candy lyric alena dejanae marquell tomorrow
1388,2.580641335582597e+17,329930757.0,negative,brain fried wont turn feels like ground hog day may need shock treatments reboot
1389,2.591380742677668e+17,266787604.0,positive,met via google hangout wednesday cool meet someone youve actually cited paper
1390,2.582915370735657e+17,20141756.0,negative,look countries playing th seeds also missing ched evans bellamy ramsey collins etc etc
1391,2.6369434057927475e+17,45270993.0,neutral,february aka groundhog day pull right
1392,2.6426177316572774e+17,89409006.0,positive,another beauty day athens greece trust youll exceptional friday wherever world much love
1393,2.642518719658844e+17,224206619.0,neutral,ghetto center world chungking mansions hong kong
1394,2.6381270853157683e+17,627831432.0,positive,jeremy lin picks th foul turn pistons hot right folks
1395,2.4452562494386586e+17,398929639.0,negative,better take joe pa pet semetary may never win agdin
1396,2.171307543695196e+17,14732429.0,positive,dr mohamed morsi announced egypts st elected president glorious th jan revolution congratulations
1397,2.623261900298158e+17,188237217.0,neutral,sure tough lovers playig dickens th youd like join
1398,2.6402293218187674e+17,771437269.0,negative,activists demand release jharkhand tribal leader new delhi nov ians condemning arrest woman trib
1399,2.5714096899269427e+17,408985438.0,neutral,soul train party oct perform bytdot starsdrell many new kids block taking tdot
1400,2.5106481794163917e+17,195728807.0,neutral,ufc fuel tv preliminary card preview saturday ufc comes fuel tv coming
1401,2.623622176163758e+17,393115054.0,positive,may life one day awesome pretend facebook ferrell
1402,2.4769592360450048e+17,237079358.0,positive,may end beneficial us cofield playing naturally end spot amp baker clogging middle
1403,2.6405828560959898e+17,859446558.0,neutral,search absconding rapist footballers police kolkata nov ians police still
1404,2.5139534177200947e+17,80957405.0,negative,acta gets ax wrote managers hot seat tuesday
1405,2.642063980391588e+17,151617599.0,positive,obama good israel tens millions americans go polls tuesday vote president
1406,2.6385349829318246e+17,30471882.0,neutral,los poboycitos debut songs forthcoming cd tomorrow wwoz fm new orleans noon cst
1407,1.690002552018821e+17,289940935.0,negative,today desperation day know mean
1408,2.4774651631435776e+17,81678490.0,neutral,amount chocolate ive eaten today ill call chocolate day shall one every yea mon week
1409,2.6322225437095526e+17,264220770.0,positive,republic day turkey oct fire work awesome
1410,2.6415557996511232e+17,38055266.0,neutral,art may may hardest class ever
1411,2.639755243874181e+17,537387329.0,neutral,athens reuters greek lawyers launched defense prominent journalist thursday charged break
1412,2.6400625494551757e+17,95313652.0,neutral,mamata asks parties oppose cooking gas cylinder price hike kolkata nov ians wake yet another
1413,2.38757903245398e+17,161805884.0,neutral,well sounds may adding gagner guys going fit
1414,2.5823342597728256e+17,819010514.0,positive,tbf hodgson currently record capello hoddle better defensive th game
1415,2.641457232500654e+17,872261180.0,positive,ill see monday fancy coming nerd convention dublin th
1416,2.6422325933836698e+17,164121646.0,positive,cant wait see dec th msg ny lt
1417,2.6155968812929024e+17,40364277.0,neutral,back rehearsal monday woman black summer sound music
1418,2.6423732707590963e+17,620590484.0,positive,december th show louisville fans kentucky best
1419,2.6218040357670912e+17,43971936.0,negative,see andy carroll header technique cmon thats technique technique passing ball yards times
1420,2.6413160571353907e+17,165010615.0,negative,stick dead goat letter box february th note written blood saying happy valentines day
1421,2.6420786801268736e+17,43483596.0,positive,flight starring denzel washington good ass movie go see tomorrow comes
1422,2.5383622554118554e+17,64688279.0,neutral,gon na try using sadat evaluate progress tomorrow library lol
1423,2.641970746256343e+17,80729071.0,positive,haha weekends crazy esp w mike working im throwing welcome home th birthday get back fl
1424,2.615539848950825e+17,517715368.0,positive,first time listing red diva think shes avril lavigne nd th time cantstoplistening
1425,2.6407824159633e+17,194662052.0,negative,unless got throw back thursday picture michael jackson dont give fuck faggot ass picture
1426,2.605415795157975e+17,438322793.0,neutral,inter milan transfer rumours players linked san siro january inter milan started new
1427,2.622927100509184e+17,344927894.0,neutral,halftime san siro still nd half produce goals
1428,2.6419992751151514e+17,633535376.0,neutral,kind year kc rivers fantasy rd time seasonfor
1429,2.6406280672957645e+17,119173035.0,positive,cant wait negros explanation monday night smh un huh trust issues
1430,2.6371175743501107e+17,68172909.0,neutral,mehgan james bad girls club building friday get express pass go
1431,2.5944322995351552e+17,355275030.0,positive,four three tweets away heres mention im pouring wine friday night diablo iii
1432,2.6407960860387738e+17,282035482.0,neutral,well news gon na phils studio nachtgeschrei january record first album guys
1433,2.539116619441316e+17,398996399.0,neutral,come art walk tomorrow night see perform original acoustic guitar songs coni franc pmpm
1434,2.6420304278889267e+17,96705511.0,neutral,mizzou moves back start time opener w siue november th football
1435,2.6402919709632102e+17,764747773.0,positive,jerzy boy janowicz murray going paris well new masters winner big past rd round
1436,2.4866132496655155e+17,393657655.0,neutral,tell leprechaun joe silva make vs pot head nick diaz december
1437,2.6409897528671027e+17,735524239.0,negative,bad times u missed waterloo road last thursday tenerife dont realise last episode
1438,2.641927767139287e+17,348590880.0,positive,duke loose duke johnson pounds yard touchdown leads th
1439,2.6396546710910976e+17,138386729.0,positive,cool theres criminal minds season marathon tomorrow castle season one
1440,2.634690116338606e+17,268059287.0,positive,hold hope valentine may win manager year
1441,2.640798815775703e+17,303509036.0,positive,happy thursday jennette detroits radio station wrom radio great weekend ahead love follow back
1442,2.642178953855836e+17,225988631.0,neutral,friday night lights mitt
1443,2.6313795112966554e+17,370338998.0,neutral,nick diaz may suspended manager trying set next fight saying match josh koscheck
1444,2.6291807626842112e+17,245308008.0,negative,bale doesnt celebrate goal races cuddling dempsey nd illustrates perfectly bullshitting spotlight whores
1445,2.55732744762581e+17,38812075.0,positive,preseason basketball mt cole aldrich start place kendrick perkins rockets tomorrow night
1446,2.625358422020096e+17,124783668.0,negative,sunday turning day play temple run social life joke forever alone lvl
1447,2.61591242050261e+17,54841850.0,neutral,mate lads enjoying andy carroll back january bit desperate
1448,2.6416031659261952e+17,6640712.0,neutral,qeii woolwich mins home sister becky going come stay satmon think
1449,2.5687232808290304e+17,34004401.0,neutral,celebration continues long interview jim white plays sat cats cradle yr
1450,2.5143441150405837e+17,35813696.0,positive,saturdays ufc fuel tv looks lot better scheduled undercard ufc surprise got cancelled
